Date and Time Downloaded : 12/30/2020 03:18:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000002776","2776","PITOGO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","PITOGO","045634000","MAALIW (POB.)","045634026","4308","+63 423188111"," ","+63 423188555","rhu_pitogo@yahoo.com"," "," ","LAO","MARIA GLENDA","HUTAMARES","Municipal Health Officer","","",""
"DOH000000000002781","2781","TRECE MARTIREZ CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","TRECE MARTIRES CITY (Capital)","042122000","SAN AGUSTIN (POB.)","042122006","4109","+63 464192425"," ","+63 464190091","cho_trececavite@yahoo.com"," "," ","PEREÑA-PAGGAO","MARINA","R.","City Health Officer","","",""
"DOH000000000002792","2792","BUENAVISTA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SAN LORENZO STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","BUENAVISTA","045605000","POBLACION","045605026","4320"," "," "," ","dochermisiat@yahoo.com.ph"," "," ","SIAT","HERMINIGILDO","TENORIO","Municipal Health Officer","","",""
"DOH000000000002799","2799","SANTA CRUZ RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","SANTA CRUZ (Capital)","043426000","BUBUKAL","043426003","4009","+63 495013649"," "," ","santacrurhu2@yahoo.com.ph"," "," ","MONTESA","IMEE"," ","Rural Health Physician","","",""
"DOH000000000002884","2884","GENERAL EMILIO AGUINALDO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MAGALLANES STREET"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","GENERAL EMILIO AGUINALDO","042107000"," "," ","4124"," "," "," ","rhu_aguinaldo@yahoo.com"," "," ","GLORIANI","VICENTE","HAYAG","Municipal Health Officer","","",""
"DOH000000000002932","2932","ILIHAN RURAL HEALTH UNIT V","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","BATANGAS CITY (Capital)","041005000","ILIHAN","041005032","4200","","","","","","","YAM","VILMA VICENTA","","Municipal Health Officer","","",""
"DOH000000000002984","2984","PATNANUNGAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","DEMIN STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","PATNANUNGAN","045632000","PATNANUNGAN SUR (POB.)","045632006","4341"," "," "," "," "," "," ","FAIGMANI","DULCE KRISELDA","E.","Municipal Health Officer","","",""
"DOH000000000003017","3017","DALAHICAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","LUCENA CITY (Capital)","045624000"," "," ","4301"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000003048","3048","MABINI RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","MABINI","041016000","POBLACION","041016018","4202","+63 434871077"," "," ","rhu.mabini@yahoo.com"," "," ","BELOSO","MELANIO RAMIR","P.","Municipal Health Officer","","",""
"DOH000000000003059","3059","LOPEZ RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","LOPEZ","045622000","MAGSAYSAY (POB.)","045622007","4316","+63 423025334"," "," ","rhulopez@yahoo.com"," "," ","MERCADO JR.","JOSE","MARQUEZ","Municipal Health Officer","","",""
"DOH000000000003088","3088","GENERAL NAKAR RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","DON ASTRERA STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","GENERAL NAKAR","045617000","POBLACION","045617016","4338"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000003184","3184","NAVOTAS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","211 GUHIT STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","CARDONA","045806000","NAVOTAS","045806018","1950"," "," "," "," "," "," ","SILAO","ELOIDA","ESTRELLA","Municipal Health Officer","","",""
"DOH000000000003188","3188","BURDEOS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","BURDEOS","045606000","POBLACION","045606012","4340"," "," "," ","rhu_burdeos@yahoo.com"," "," ","ALPAÑO","JOHN GILBERT"," ","Municipal Health Officer","","",""
"DOH000000000003203","3203","BALAYAN MUNICIPAL HEALTH OFFICE","Â BALAYAN RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","PLAZA MABINI STREET","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","BALAYAN","041003000","BARANGAY  2 (POB.)","041003007","4213","+63 434073750","+63 432116629","+63 439211872","mhobalayan@yahoo.com","","","NOCHE","EVELYN","S.","Municipal Health Officer","","",""
"DOH000000000003266","3266","SAN MATEO RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","FE AMADO COMPOUND","","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","SAN MATEO","045811000","MALANDAY","045811007","1850","","","","","","","BAUTISTA","MARILYN","","Public Health Nurse","","",""
"DOH000000000003362","3362","SAN ROQUE RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","F. MAÑALAC STREET"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","CAVITE CITY","042105000","BARANGAY 54-A (PECHAY A)","042105080","4100"," "," "," ","cavitecity_cho@yahoo.com"," "," ","SOSA","ARMIDA"," ","Public Health Nurse","","",""
"DOH000000000003531","3531","PADRE BURGOS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","PADRE BURGOS","045629000","BURGOS (POB.)","045629011","4303"," "," "," ","rhu.padereburgos@yahoo.com"," "," ","SAVEDIA","MAILA"," ","Municipal Health Officer","","",""
"DOH000000000003604","3604","MENDEZ (MENDEZ-NUÑEZ) RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","RIZAL STREET"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","MENDEZ (MENDEZ-NU?EZ)","042114000","POBLACION II (BARANGAY II)","042114008","4021","+63 468610308"," ","+63 464130601","ellenpeji@yahoo.com"," "," ","AUDITOR","JOSE","NOCEDA","Municipal Health Officer","","",""
"DOH000000000003693","3693","TIAONG MUNICIPAL HEALTH OFFICE","TIAONG Main Health Center"," "," ","Rural Health Unit","Government","Local Government Unit"," ","DON. ROBLES STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","TIAONG","045648000","BARANGAY  III (POB.)","045648005","4325"," "," "," ","tiaong_health@yahoo.com"," "," ","LANDICHO","PEDRO"," ","Municipal Health Officer","","",""
"DOH000000000003749","3749","ANGONO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","P. TOLENTINO STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","ANGONO","045801000","SAN ISIDRO","045801009","1930"," "," "," ","angonorhu@yahoo.com"," "," ","LOZO","JOSE","ATENDIDIO","Municipal Health Officer","","",""
"DOH000000000003836","3836","STRIKE SA SERBISYO HEALTH UNIT II (FLORAVILLE)","FLORAVILLE MAIN HEALTH CENTER","BACOOR RURAL HEALTH UNIT II","","Rural Health Unit","Government","Local Government Unit","","FLORAVILLE AVENUE","","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","BACOOR CITY","042103000","P.F. ESPIRITU I (PANAPAAN)","042103018","4102","+63 46436-1948","","","floraville.rhu@gmail.com","","","GUEVARRA","MARITA","TORRES","Medical Officer","Not Applicable","",""
"DOH000000000003858","3858","TAAL RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","TAAL","041029000"," "," ","4208","+63 432143195"," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000003892","3892","PAGBILAO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BONIFACIO STREET","RHU - SENTRONG PANGKALUSUGAN","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","PAGBILAO","045630000","BARANGAY  5 SANTA CATALINA (POB.)","045630023","4302"," "," "," ","rhu_pagbilao@yahoo.com"," "," ","MERENE","NATHANIEL","P.","Municipal Health Officer","","",""
"DOH000000000003990","3990","CATANAUAN RURAL HEALTH UNIT AND LYINGIN CLINIC"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","NABATASAN STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","CATANAUAN","045610000","BARANGAY  9 (POB.)","045610011","4311","+63 423158321"," "," "," "," "," ","DAYA","FRANCIS GERARD","MOLINA","Municipal Health Officer","","",""
"DOH000000000004004","4004","SANTA ROSA CITY HEALTH OFFICE I","SANTA ROSA RURAL UNIT I (2003)"," "," ","Rural Health Unit","Government","Local Government Unit"," ","RIZAL BOULEVARD"," ","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","CITY OF SANTA ROSA","043428000","MARKET AREA (POB.)","043428012","4026","+63 495300015"," "," ","santarosa_cho1@yahoo.com.ph","cho1@santarosacity.gov.ph"," ","CUNANAN","SOLEDAD ROSANNA","C.","City Health Officer","","",""
"DOH000000000004070","4070","SAN LUIS RURAL HEALTH UNIT I","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","SAN LUIS","041024000","POBLACION","041024028","4210","+63 434118121","","+63 434118083","sanluisbatangas.rhu@gmail.com","","","LASALA","SALVADOR ATANACITO","","Municipal Health Officer","","",""
"DOH000000000004132","4132","AGONCILLO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","AGONCILLO","041001000","POBLACION","041001015","4211","+63 432102116","+63 432102334","+63 432102344","","","","LANDICHO","RICHARD","B.","Municipal Health Officer","","",""
"DOH000000000004170","4170","IMUS CITY HEALTH OFFICE I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","VELARDE SUBDIVISION"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","IMUS CITY","042109000","MEDICION   I-C","042109073","4103","+63 464344057"," "," "," "," "," ","MINA","FERDINAND","P.","City Health Officer","","",""
"DOH000000000004181","4181","NASUGBU RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," P. RINOZA STREET"," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","NASUGBU","041019000","BARANGAY  1 (POB.)","041019049","4231","+63 432162783","+63 434120222","+63 439316439","rhu_nasugbu@yahoo.com"," "," ","MARQUEZ","SARAH","DELOS REYES","Municipal Health Officer","","",""
"DOH000000000004240","4240","LEMERY RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ILUSTRE AVENUE"," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","LEMERY","041012000","DISTRICT III (POB.)","041012034","4209","+63 437402983","+63 434110760","+63 434110894","mho.lemery@yahoo.com.ph"," "," ","VERGARA","WENCY","MARANAN","Municipal Health Officer","","",""
"DOH000000000004301","4301","BIÑAN CITY HEALTH OFFICE I","BIÑAN RURAL HEALTH UNIT I"," "," ","Rural Health Unit","Government","Local Government Unit"," ","GOOD MORNING SUBDIVISION"," ","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","CITY OF BI?AN","043403000","SANTO DOMINGO","043403023","4024","+63 495118142"," "," ","binanrhu@yahoo.com"," "," ","BENJAMIN","MIRABELLE","MORALES","City Health Officer","","",""
"DOH000000000004485","4485","REAL RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","REAL","045638000"," "," ","4335","+63 425366330"," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000004503","4503","BINANGONAN RURAL HEALTH UNIT III"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZULUETA STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","BINANGONAN","045804000","LIBID (POB.)","045804038","1940","+63 026525597"," "," "," "," "," ","REYES","FILIPINA"," ","Public Health Nurse","","",""
"DOH000000000004527","4527","BINANGONAN RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","NATIONAL ROAD"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","BINANGONAN","045804000","TAYUMAN","045804036","1940","+63 022895727"," "," "," "," "," ","DIESTRO","ROSALINDA","ALCANTARA","Public Health Nurse","","",""
"DOH000000000004533","4533","ALITAGTAG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","ALITAGTAG","041002000","POBLACION EAST","041002015","4205","+63 437720207","+63 437720154","+63 437720154","","","","CASTILLO","FLORDELIZA","","Municipal Health Officer","","",""
"DOH000000000004540","4540","GUINAYANGAN MUNICIPAL HEALTH OFFICE","GUINAYANGAN RURAL HEALTH UNIT"," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUBLIC MARKET STREET","MUNICPAL HEALTH OFFICE BUILDING","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","GUINAYANGAN","045618000","CALIMPAK","045618010","4319","+63 423034754"," "," ","mhoguinayangan@yahoo.com"," "," ","ARDIENTE","ANNABEL","TAGANAS","Municipal Health Officer","","",""
"DOH000000000004561","4561","BARAS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","RIZAL STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","BARAS","045803000","MABINI","045803009","1970","+63 023684942"," "," ","barasrhumesu@yahoo.com"," "," ","MALABANAN","ALLEN","MATIGNAS","Municipal Health Officer","","",""
"DOH000000000004574","4574","TUY RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","TUY","041034000","LUNA (POB.)","041034013","4214","+63 432760043"," ","+63 432760047","tuy_rhu@yahoo.com.ph"," "," ","ADRIAS","PILAR","AFABLE","Municipal Health Officer","","",""
"DOH000000000004623","4623","CARDONA RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","RIZAL STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","CARDONA","045806000","REAL (POB.)","045806022","1950","+63 026521598"," "," "," "," "," ","SILAO","ELOIDA","ESTRELLA","Municipal Health Officer","","",""
"DOH000000000004686","4686","MARAGONDON RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","MARAGONDON","042113000","GARITA I A","042113008","4112","+63 464121432"," ","+63 464121432","maragondonrhu@yahoo.com"," "," ","DIEZ","RUFINO","SINGSON","Municipal Health Officer","","",""
"DOH000000000004746","4746","CITY HEALTH OFFICE II - PULO CITY OF CABUYAO","CABUYAO RURAL HEALTH UNIT II","","","Rural Health Unit","Government","Local Government Unit","","OLD NATIONAL HIGHWAY","","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","CABUYAO CITY","043404000","PULO","043404013","4025","+63 495314281","+63 0495314697","","rhu2cabuyao@yahoo.com","cho2cabuyao@yahoo.com.ph","","AGUILLO","CECIL ARNOLD","GARCIA","City Health Officer","","",""
"DOH000000000004786","4786","IBAAN MUNICIPAL HEALTH OFFICE","IBAAN RURAL HEALTH UNIT"," "," ","Rural Health Unit","Government","Local Government Unit"," ","DON PEDRO SUBDIVISION"," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","IBAAN","041010000","TALAIBON","041010025","4230","+63 433111566"," ","+63 433117950","ibaan_mho@yahoo.com"," "," ","CHUA","AGNES","MARQUEZ","Municipal Health Officer","","",""
"DOH000000000004841","4841","GENERAL RICARTE HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GEENRAL RICARTE STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","CAINTA","045805000","SAN JUAN","045805016","1900"," "," "," "," "," "," ","JAVIER","JOVITO","BERNARDINO","Rural Health Physician","","",""
"DOH000000000004887","4887","GEN. MARIANO ALVAREZ RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BLOCK 11-B"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","GEN. MARIANO ALVAREZ","042123000","GREGORIA DE JESUS","042123014","4117","+63 469722017"," "," ","gmarhu@yahoo.com"," "," ","ALCASID","EDUARDO"," ","Municipal Health Officer","","",""
"DOH000000000004948","4948","GUMACA MAIN HEALTH CENTER - ANNEX"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MAHARLIKA HIGHWAY"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","GUMACA","045619000","VILLA NAVA","045619059","4306","+63 423176226"," ","+63 423177591"," "," "," "," "," "," "," ","","",""
"DOH000000000004991","4991","SAN FRANCISCO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","SAN FRANCISCO (AURORA)","045642000","POBLACION","045642012","4315"," "," "," "," "," "," ","INONCILLO","JOSE ODILON","R.","Municipal Health Officer","","",""
"DOH000000000005036","5036","IMUS CITY HEALTH OFFICE II","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","IMUS CITY","042109000","POBLACION III-A (POB.)","042109008","4103","+63 464715560","","","","","","CORONADO","RHODORA","J.","Rural Health Physician","","",""
"DOH000000000005101","5101","TAYSAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","TAYSAN","041032000","POBLACION WEST","041032016","4228"," "," "," ","taysan_rhu@yahoo.com.ph","dredelicia@yahoo.com"," ","REDELICIA","MARIA ROSITA DAISY","PAUIG","Municipal Health Officer","","",""
"DOH000000000005140","5140","IMUS CITY HEALTH OFFICE III"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","IMUS CITY","042109000","POBLACION III-B","042109090","4103","+63 464719734","+63 9175524799"," "," "," "," ","CALINGASAN","RONALDO","I.","City Health Officer","","",""
"DOH000000000005178","5178","PAGSANJAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","SITIO I","","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","PAGSANJAN","043419000","BIÑAN","043419002","4008","","","","","","","TORRES","LYRA","LERON","Municipal Health Officer","","",""
"DOH000000000005227","5227","SAN NICOLAS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","JOSE P. LAUREL","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","SAN NICOLAS","041025000","POBLACION","041025013","4207","+63 432185392","","+63 432105200","sannicolasrhu@yahoo.com","","","GARCIA","ARNEL","C.","Municipal Health Officer","","",""
"DOH000000000005228","5228","LAUREL RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CP GARCIA STREET"," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","LAUREL","041011000","BARANGAY  2 (POB.)","041011017","4221","+63 437414032"," ","+63 437414031","GRACEAMO@YAHOO.COM"," "," ","GARCIA","BENBENATO","RAMILO","Municipal Health Officer","","",""
"DOH000000000005238","5238","LIPA CITY MAIN HEALTH CENTER (NORTH DISTRICT)"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","LIPA CITY","041014000","INOSLOBAN","041014021","4217","+63 434042055"," "," ","north_dhc@yahoo.com"," "," ","GARCIA","AVELYN","M.","Municipal Health Officer","","",""
"DOH000000000005239","5239","TANAY RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","JP RIZAL STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","TANAY","045812000","SAMPALOC","045812012","1980"," "," "," ","rhu23tanay@yahoo.com"," "," ","RIVERA","AMOR DULCE","AQUINO","Rural Health Physician","","",""
"DOH000000000005242","5242","SAN ANDRES MAIN HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","FERNANDEZ STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","SAN ANDRES","045640000","POBLACION","045640007","4314"," "," "," "," "," "," ","FLORIDO, JR","VIRGILIO","OBLEFIAS","Municipal Health Officer","","",""
"DOH000000000005303","5303","DASMARIÑAS CITY HEALTH OFFICE I","","","","Rural Health Unit","Government","Local Government Unit","","D. MANGUBAT STREET","","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","CITY OF DASMARI?AS","042106000","ZONE  II (POB.)","042106017","4115","+63 464160279","","+63 464160279","cho1_dasma@ymail.com","","","CRISTOBAL","CYNTHIA","MORALES","City Health Officer","","",""
"DOH000000000005336","5336","ALABAT RURAL HEALTH UNIT","MUNICIPAL HEALTH OFFICE ALABAT","","","Rural Health Unit","Government","Local Government Unit","","NATIONAL ROAD","","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","ALABAT","045602000","BARANGAY  1 (POB.)","045602010","4333","","","","mhoalabat@yahoo.com rhu_alabat@yahoo.com","","","CHUA CHENG","MA. ROSELLA","CAPARROS","Municipal Health Officer","","",""
"DOH000000000005404","5404","MALVAR RURAL HEALTH UNIT","Malvar Maternity Clinic","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","MALVAR","041017000","SAN PIOQUINTO","041017019","4233","+63 434060331","+63 434060439","+63 434060331","malvarrhu@gmail.com","","","JAURIGUE","MARIA LUISA","VITUG","Municipal Health Officer","","",""
"DOH000000000005405","5405","TINGLOY RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","TINGLOY","041033000","BARANGAY 14 (POBLACION 2)","041033009","4203","+63 437062706"," "," ","tingloy.rhu@gmail.com"," "," ","BEJASA","OSCAR ELEUTERIO","LEYCO","Municipal Health Officer","","",""
"DOH000000000005542","5542","TAGAYTAY CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","AKLE STREET"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","TAGAYTAY CITY","042119000","KAYBAGAL SOUTH (POB.)","042119008","4120","+63 464830604"," ","+63 46 4830604","chotagaytay@yahoo.com"," "," ","MANGAYA","ROSALINDA","R.","City Health Officer","","",""
"DOH000000000005552","5552","SAMPALOC RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","OBMANIA STREET CORNER DORNEO STREET"," ","REGION IV-A (CALABAR ZON)","040000000","QUEZON","045600000","SAMPALOC","045639000","SAN ROQUE (POB.)","045639018","4332"," "," "," "," "," "," ","RAMOSO","RANI","BALO","Municipal Health Officer","","",""
"DOH000000000005596","5596","SAN PEDRO RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","OLD TENANT"," ","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","CITY OF SAN PEDRO","043425000","LANGGAM","043425006","4023"," "," "," ","splhealth@yahoo.com.ph","r.histosis@yahoo.com"," ","OLIVAREZ","ROBERT","R.","Municipal Health Officer","","",""
"DOH000000000005775","5775","CABUYAO CITY HEALTH OFFICE I","CABUYAO RURAL HEALTH UNIT I"," "," ","Rural Health Unit","Government","Local Government Unit"," ","ROSARIO VILLAGE"," ","REGION IV-A (CALABAR ZON)","040000000","LAGUNA","043400000","CABUYAO CITY","043404000","SALA","043404014","4025","+63 495311153"," ","+63 495311153","rhu1cabuyao@yahoo.com"," "," ","DIAMANTE","ELENA","CAPARAS","City Health Officer","","",""
"DOH000000000005793","5793","TERNATE RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GOVERNOR DRIVE"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","TERNATE","042121000","SAN JUAN I","042121007","4111","+63 464120164"," "," "," "," "," ","ARANDIA","GINALYNN","Y.","Municipal Health Officer","","",""
"DOH000000000005869","5869","NOVELETA HEALTH CENTER","NOVELETA RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","NOVELETA","042116000","POBLACION","042116002","4105","+63 464381828","","","noveletarhu@gmail.com","","","BUCU","MARIA HILDA","CALIBUSO","Municipal Health Officer","","",""
"DOH000000000005905","5905","TERESA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","M. GAROVILLAS STREET"," ","REGION IV-A (CALABAR ZON)","040000000","RIZAL","045800000","TERESA","045814000","POBLACION","045814006","1880","+63 029185561"," "," ","teresa_rhu@yahoo.com"," "," ","CELESTRA","MENCHITA","FELIX","Municipal Health Officer","","",""
"DOH000000000006126","6126","NAIC RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CAPTAIN CIRIACO NAZARENO STREET"," ","REGION IV-A (CALABAR ZON)","040000000","CAVITE","042100000","NAIC","042115000","CAPT. C. NAZARENO (POB.)","042115006","4110","+63 465070781","+63 464120296","+63 465070781","naicrhu@yahoo.com"," "," ","ANSELMO SE","SUSAN","J.","Municipal Health Officer","","",""
"DOH000000000006537","6537","BAUAN RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","C. INGCO STREET","","REGION IV-A (CALABAR ZON)","040000000","BATANGAS","041000000","BAUAN","041006000","APLAYA","041006002","4201","+63 439809147","","","ruh_bauan2@yahoo.com","","","GENEROSO, JR.","FRANCISCO","I.","Municipal Health Officer","","",""
