system:index,Grid_ID,stdDev,.geo
000000000000000000c5,1154,0.1467665808471718,"{""type"":""Polygon"",""coordinates"":[[[121.32272724427729,14.718181824263118],[121.32723181313746,14.718181843642494],[121.32723181313746,14.72268630078179],[121.32272724427732,14.72268628755327],[121.32272724427729,14.718181824263118]]]}"
000000000000000000c6,1155,0.16860893374058283,"{""type"":""Polygon"",""coordinates"":[[[121.32272724427732,14.722727281669341],[121.32723181313746,14.72272729340708],[121.32723181313746,14.727231753959458],[121.32272724427732,14.727231748358655],[121.32272724427732,14.722727281669341]]]}"
000000000000000000c7,1156,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.32272724427732,14.727272743940144],[121.32723181313746,14.727272748050192],[121.32723181313746,14.7317772119102],[121.32272724427732,14.731777213923166],[121.32272724427732,14.727272743940144]]]}"
000000000000000000c8,1157,0.23501726616800575,"{""type"":""Polygon"",""coordinates"":[[[121.32272724427732,14.731818210969216],[121.32723181313746,14.731818207465528],[121.32723181313746,14.736322674527726],[121.32272724427732,14.736322684140513],[121.32272724427732,14.731818210969216]]]}"
000000000000000000c9,1158,0.051407296240538025,"{""type"":""Polygon"",""coordinates"":[[[121.32272724427732,14.736363603806975],[121.32723181313746,14.736363592706343],[121.32723181313746,14.740868141705736],[121.32272724427732,14.740868158904401],[121.32272724427732,14.736363603806975]]]}"
000000000000000000ca,1159,0.2717897664661867,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.636363654329609],[121.33177722499174,14.636363603605025],[121.33177722499174,14.640868130856546],[121.32727274392654,14.640868109245437],[121.32727274392656,14.636363654329609]]]}"
000000000000000000cb,1160,0.074735552646557,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.640909075332289],[121.33177722499174,14.640909095451992],[121.33177722499174,14.645413628041405],[121.32727274392654,14.645413614350167],[121.32727274392656,14.640909075332289]]]}"
000000000000000000cc,1161,0.06507156566738743,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.645454581917942],[121.33177722499174,14.64545451533687],[121.33177722499174,14.649959053155756],[121.32727274392654,14.649959047367554],[121.32727274392656,14.645454581917942]]]}"
000000000000000000cd,1162,0.24415512112038912,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.650000016415362],[121.33177722499174,14.65000002071221],[121.33177722499177,14.654504484871197],[121.32727274392656,14.654504486972062],[121.32727274392654,14.650000016415362]]]}"
000000000000000000ce,1163,0.289198172119527,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.654545457499056],[121.33177722499177,14.65454545390686],[121.33177722499174,14.659049923081295],[121.32727274392654,14.659049933057263],[121.32727274392654,14.654545457499056]]]}"
000000000000000000cf,1164,1.6715165939488712E-6,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.659090905062591],[121.33177722499177,14.659090893595302],[121.33177722499177,14.663595446471886],[121.32727274392654,14.66359538551672],[121.32727274392654,14.659090905062591]]]}"
000000000000000000d0,1165,0.40221996311996544,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.663636358999517],[121.33177722499174,14.663636339671102],[121.33177722499174,14.66814089735483],[121.32727274392654,14.668140844244014],[121.32727274392654,14.663636358999517]]]}"
000000000000000000d1,1166,0.22378843068079954,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.668181819203415],[121.33177722499174,14.668181792027848],[121.33177722499174,14.672686354413154],[121.32727274392654,14.672686309132718],[121.32727274392654,14.668181819203415]]]}"
000000000000000000d2,1167,0.43757627132471716,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.672727285567877],[121.33177722499177,14.672727250559111],[121.33177722499174,14.677231817540438],[121.32727274392654,14.677231780076431],[121.32727274392656,14.672727285567877]]]}"
000000000000000000d3,1168,0.06058367559716532,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.677272757986483],[121.33177722499177,14.677272715158484],[121.33177722499174,14.68177720782667],[121.32727274392654,14.681777256968749],[121.32727274392656,14.677272757986483]]]}"
000000000000000000d4,1169,0.12432231330172488,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.68181815754632],[121.33177722499177,14.681818185719562],[121.33177722499177,14.686322682769859],[121.32727274392654,14.686322660893953],[121.32727274392656,14.68181815754632]]]}"
000000000000000000d5,1170,0.0017666867152874351,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.686363641751205],[121.33177722499174,14.686363662135962],[121.33177722499177,14.690868163462838],[121.32727274392654,14.690868149361481],[121.32727274392656,14.686363641751205]]]}"
000000000000000000d6,1171,0.18120566214540823,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.690909052878881],[121.33177722499177,14.690909065491974],[121.33177722499174,14.695413570987105],[121.32727274392654,14.695413564643475],[121.32727274392654,14.690909052878881]]]}"
000000000000000000d7,1172,0.1305673144557868,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.6954545484445],[121.33177722499174,14.695454553297028],[121.33177722499174,14.699959062857705],[121.32727274392654,14.699959064260714],[121.32727274392656,14.6954545484445]]]}"
000000000000000000d8,1173,0.0488568813304366,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.699999970714517],[121.33177722499174,14.699999967823285],[121.33177722499174,14.704504481341203],[121.32727274392654,14.704504490474044],[121.32727274392656,14.699999970714517]]]}"
000000000000000000d9,1174,0.025609293664005352,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.704545477215413],[121.33177722499174,14.704545466591519],[121.33177722499174,14.709049983963984],[121.32727274392654,14.709049921992088],[121.32727274392656,14.704545477215413]]]}"
000000000000000000da,1175,0.11230518959016102,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.709090910202331],[121.33177722499174,14.709090891862592],[121.33177722499174,14.713595412981322],[121.32727274392654,14.71359543753481],[121.32727274392654,14.709090910202331]]]}"
000000000000000000db,1176,0.17874732462653997,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.713636348386778],[121.33177722499174,14.713636401168598],[121.33177722499174,14.718140847104667],[121.32727274392656,14.71814087934611],[121.32727274392656,14.713636348386778]]]}"
000000000000000000dc,1177,0.03212945145286447,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.718181791662419],[121.33177722499174,14.718181836759122],[121.33177722499177,14.722686286227674],[121.32727274392654,14.722686326143142],[121.32727274392656,14.718181791662419]]]}"
000000000000000000dd,1178,0.1195918181603871,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.722727239922932],[121.33177722499177,14.722727277348463],[121.33177722499177,14.727231809075937],[121.32727274392654,14.727231777819583],[121.32727274392654,14.722727239922932]]]}"
000000000000000000de,1179,0.11897520909318317,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392656,14.727272693062003],[121.33177722499177,14.727272722830303],[121.33177722499174,14.731777257882179],[121.32727274392654,14.731777234269128],[121.32727274392656,14.727272693062003]]]}"
000000000000000000df,1180,0.26285880067094697,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.731818150973313],[121.33177722499174,14.73181817309834],[121.33177722499177,14.736322711369171],[121.32727274392654,14.736322695385475],[121.32727274392654,14.731818150973313]]]}"
000000000000000000e0,1181,6.903752772801805E-6,"{""type"":""Polygon"",""coordinates"":[[[121.32727274392654,14.736363613550578],[121.33177722499177,14.736363628046272],[121.33177722499174,14.740868169430613],[121.32727274392654,14.740868161062325],[121.32727274392654,14.736363613550578]]]}"
000000000000000000e1,1182,0.15830371325982162,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.640909067970892],[121.3363227219123,14.640909088325065],[121.3363227219123,14.645413612958166],[121.33181815418978,14.645413599069096],[121.33181815418978,14.640909067970892]]]}"
000000000000000000e2,1183,0.17846815773295258,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.645454565131926],[121.3363227219123,14.645454577529387],[121.3363227219123,14.649959028627881],[121.33181815418975,14.64995902267872],[121.33181815418978,14.645454565131926]]]}"
000000000000000000e3,1184,7.61717771871868E-6,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.649999990221616],[121.3363227219123,14.649999994679188],[121.3363227219123,14.654504529696382],[121.33181815418975,14.654504531676029],[121.33181815418978,14.649999990221616]]]}"
000000000000000000e4,1185,0.26530771535757686,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.654545421911564],[121.3363227219123,14.654545418443217],[121.3363227219123,14.659049958492664],[121.33181815418975,14.659049968384291],[121.33181815418975,14.654545421911564]]]}"
000000000000000000e5,1186,0.2521608921032636,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.659090938884761],[121.3363227219123,14.659090927501595],[121.3363227219123,14.663595393691159],[121.33181815418975,14.663595411480793],[121.33181815418975,14.659090938884761]]]}"
000000000000000000e6,1187,0.45687487435699964,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.663636383458758],[121.3363227219123,14.6636363641776],[121.3363227219123,14.668140835185428],[121.33181815418975,14.66814086085912],[121.33181815418978,14.663636383458758]]]}"
000000000000000000e7,1188,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.668181834313714],[121.3363227219123,14.668181807148526],[121.3363227219123,14.672686282869053],[121.33181815418975,14.672686316412836],[121.33181815418975,14.668181834313714]]]}"
000000000000000000e8,1189,0.3569042589252994,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.672727291343215],[121.3363227219123,14.672727256307958],[121.3363227219123,14.677231736635635],[121.33181815418978,14.677231778035548],[121.33181815418978,14.672727291343215]]]}"
000000000000000000e9,1190,0.1252575626427753,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.677272754440844],[121.3363227219123,14.677272711549485],[121.3363227219123,14.68177719637877],[121.33181815418975,14.681777245620845],[121.33181815418975,14.677272754440844]]]}"
000000000000000000ea,1191,0.050977175970149696,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.681818223500208],[121.3363227219123,14.6818181727667],[121.3363227219123,14.686322661992053],[121.33181815418978,14.686322719062348],[121.33181815418975,14.681818223500208]]]}"
000000000000000000eb,1192,0.002491839284396918,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.686363619608452],[121.3363227219123,14.686363639853216],[121.3363227219123,14.690868133369111],[121.33181815418975,14.690868119444385],[121.33181815418978,14.686363619608452]]]}"
000000000000000000ec,1193,0.2571026280181618,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.690909100269275],[121.3363227219123,14.69090911270264],[121.3363227219123,14.695413610403554],[121.33181815418975,14.695413604276293],[121.33181815418975,14.690909100269275]]]}"
000000000000000000ed,1194,0.03397993679909643,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.695454586572678],[121.3363227219123,14.695454512399346],[121.3363227219123,14.699959014176958],[121.33181815418978,14.699959015830345],[121.33181815418975,14.695454586572678]]]}"
000000000000000000ee,1195,0.010088783632692543,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.699999999597336],[121.3363227219123,14.69999999645264],[121.3363227219123,14.70450450220425],[121.33181815418978,14.704504511627194],[121.33181815418975,14.699999999597336]]]}"
000000000000000000ef,1196,0.07567816703537436,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.704545496863965],[121.3363227219123,14.70454548594973],[121.3363227219123,14.709049916752141],[121.33181815418975,14.709049933927819],[121.33181815418978,14.704545496863965]]]}"
000000000000000000f0,1197,0.07691154891016978,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.709090920633493],[121.3363227219123,14.70909090196654],[121.3363227219123,14.713595415346866],[121.33181815418975,14.7135954402642],[121.33181815418975,14.709090920633493]]]}"
000000000000000000f1,1198,0.022750391091121633,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.713636349614514],[121.3363227219123,14.713636323208805],[121.3363227219123,14.718140840243866],[121.33181815418978,14.718140872886037],[121.33181815418975,14.713636349614514]]]}"
000000000000000000f2,1199,0.10172036469532275,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.718181783700707],[121.3363227219123,14.71818182839356],[121.3363227219123,14.72268634898068],[121.33181815418975,14.722686310507571],[121.33181815418975,14.718181783700707]]]}"
000000000000000000f3,1200,0.19924389692358008,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.722727301614812],[121.3363227219123,14.722727259770558],[121.3363227219123,14.727231783801477],[121.33181815418975,14.727231753022485],[121.33181815418975,14.722727301614812]]]}"
000000000000000000f4,1201,0.0014108863206095592,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.727272745595197],[121.3363227219123,14.727272696054028],[121.3363227219123,14.731777223423295],[121.33181815418975,14.731777200324476],[121.33181815418975,14.727272745595197]]]}"
000000000000000000f5,1202,0.2912338198559887,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.731818194361798],[121.3363227219123,14.731818137137665],[121.3363227219123,14.736322667739836],[121.33181815418975,14.73632265230724],[121.33181815418978,14.731818194361798]]]}"
000000000000000000f6,1203,0.0594425514986417,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418978,14.73636364780831],[121.3363227219123,14.736363661749808],[121.3363227219123,14.740868116644801],[121.33181815418975,14.740868108864483],[121.33181815418978,14.73636364780831]]]}"
000000000000000000f7,1204,0.18722729612491662,"{""type"":""Polygon"",""coordinates"":[[[121.33181815418975,14.740909105828456],[121.3363227219123,14.740909112117695],[121.3363227219123,14.745413570031904],[121.33181815418978,14.745413569889925],[121.33181815418975,14.740909105828456]]]}"
000000000000000000f8,1205,0.008071552383540088,"{""type"":""Polygon"",""coordinates"":[[[121.3363636495185,14.645454547468999],[121.34086812927428,14.645454586044346],[121.34086812927428,14.649959029173802],[121.3363636495185,14.64995907585693],[121.3363636495185,14.645454547468999]]]}"
000000000000000000f9,1206,0.33249015045139746,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.64999996311385],[121.34086812927428,14.64999999371979],[121.34086812927428,14.65450452077902],[121.3363636495185,14.654504496639646],[121.33636364951847,14.64999996311385]]]}"
000000000000000000fa,1207,0.34206577110695496,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.65454546415664],[121.34086812927428,14.654545486804277],[121.34086812927428,14.659049940128895],[121.3363636495185,14.659049923931018],[121.33636364951847,14.65454546415664]]]}"
000000000000000000fb,1208,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.3363636495185,14.659090892926386],[121.34086812927428,14.659090907632555],[121.34086812927428,14.663595444681459],[121.33636364951847,14.663595436413985],[121.3363636495185,14.659090892926386]]]}"
000000000000000000fc,1209,0.32517225554923634,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.663636328097505],[121.34086812927428,14.663636334876166],[121.34086812927428,14.668140876760134],[121.33636364951847,14.668140876406234],[121.33636364951847,14.663636328097505]]]}"
000000000000000000fd,1210,0.10756196969377708,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.668181848355797],[121.34086812927428,14.668181847218039],[121.34086812927428,14.67268631504216],[121.33636364951847,14.672686322587865],[121.33636364951847,14.668181848355797]]]}"
000000000000000000fe,1211,0.349071137024526,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.672727296013223],[121.34086812927428,14.672727286975883],[121.34086812927428,14.677231759421117],[121.33636364951847,14.677231774852467],[121.33636364951847,14.672727296013223]]]}"
000000000000000000ff,1212,0.03461363723657062,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.677272749752774],[121.34086812927428,14.677272732829806],[121.34086812927428,14.681777209790601],[121.33636364951847,14.681777233093648],[121.33636364951847,14.677272749752774]]]}"
00000000000000000100,1213,0.239890256210883,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.68181820946804],[121.34086812927428,14.681818184673402],[121.34086812927428,14.686322666044225],[121.33636364951847,14.686322697205007],[121.33636364951847,14.68181820946804]]]}"
00000000000000000101,1214,0.04943815006948911,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.686363596249064],[121.34086812927428,14.686363642400277],[121.34086812927428,14.6908681280756],[121.33636364951847,14.690868167080154],[121.33636364951847,14.686363596249064]]]}"
00000000000000000102,1215,0.29494979201568133,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.690909067593745],[121.34086812927428,14.690909105904044],[121.34086812927428,14.695413595778335],[121.33636364951847,14.695413563803509],[121.33636364951847,14.690909067593745]]]}"
00000000000000000103,1216,0.11630307128889225,"{""type"":""Polygon"",""coordinates"":[[[121.3363636495185,14.695454544594995],[121.34086812927428,14.695454575078324],[121.34086812927428,14.699959069046072],[121.33636364951847,14.699959044884285],[121.3363636495185,14.695454544594995]]]}"
00000000000000000104,1217,0.19517264180677543,"{""type"":""Polygon"",""coordinates"":[[[121.3363636495185,14.700000027146423],[121.34086812927428,14.69999997100756],[121.34086812927428,14.70450446896046],[121.33636364951847,14.704504531409741],[121.3363636495185,14.700000027146423]]]}"
00000000000000000105,1218,0.01915106440763798,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.704545436326804],[121.34086812927428,14.704545451200925],[121.34086812927428,14.709049953036283],[121.33636364951847,14.70904994445584],[121.33636364951847,14.704545436326804]]]}"
00000000000000000106,1219,0.04848314069564584,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.709090929656707],[121.34086812927428,14.70909093674572],[121.34086812927428,14.713595442358045],[121.3363636495185,14.713595441548778],[121.33636364951847,14.709090929656707]]]}"
00000000000000000107,1220,0.15091282535652858,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.713636349397202],[121.34086812927428,14.713636348717936],[121.34086812927428,14.71814085799894],[121.33636364951847,14.71814086494404],[121.33636364951847,14.713636349397202]]]}"
00000000000000000108,1221,0.08662908467169356,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.718181853080193],[121.34086812927428,14.718181844643716],[121.34086812927428,14.722686357490733],[121.3363636495185,14.722686293352972],[121.33636364951847,14.718181853080193]]]}"
00000000000000000109,1222,0.2218589743714534,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.722727282955479],[121.34086812927428,14.722727266778607],[121.34086812927428,14.727231783083374],[121.33636364951847,14.727231805498223],[121.33636364951847,14.722727282955479]]]}"
0000000000000000010a,1223,0.031011000864760694,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.727272717737254],[121.34086812927428,14.72727269383394],[121.34086812927428,14.731777213491009],[121.3363636495185,14.731777243618371],[121.33636364951847,14.727272717737254]]]}"
0000000000000000010b,1224,0.29605887816493576,"{""type"":""Polygon"",""coordinates"":[[[121.3363636495185,14.731818157319223],[121.34086812927428,14.731818204532352],[121.34086812927428,14.736322727439061],[121.33636364951847,14.736322686433263],[121.3363636495185,14.731818157319223]]]}"
0000000000000000010c,1225,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.73636360159508],[121.34086812927428,14.73636364111248],[121.34086812927428,14.740868167160587],[121.3363636495185,14.740868133836605],[121.33636364951847,14.73636360159508]]]}"
0000000000000000010d,1226,0.21769704393200204,"{""type"":""Polygon"",""coordinates"":[[[121.33636364951847,14.740909050458527],[121.34086812927428,14.740909082294138],[121.34086812927428,14.745413611378224],[121.33636364951847,14.745413585722115],[121.33636364951847,14.740909050458527]]]}"
0000000000000000010e,1227,0.07364711588211123,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.650000039857737],[121.34541362151579,14.649999991815847],[121.34541362151582,14.654504510880225],[121.34090905528801,14.65450448664737],[121.34090905528801,14.650000039857737]]]}"
0000000000000000010f,1228,0.2710149727670134,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.65454545265907],[121.34541362151582,14.654545475399969],[121.34541362151582,14.659049920746595],[121.34090905528801,14.659049983275729],[121.34090905528801,14.65454545265907]]]}"
00000000000000000110,1229,0.3607140257171771,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.659090950765851],[121.34541362151582,14.659090886744755],[121.34541362151582,14.663595415826741],[121.34090905528801,14.66359540753952],[121.34090905528801,14.659090950765851]]]}"
00000000000000000111,1230,0.34959622189351053,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.66363637650718],[121.34541362151582,14.66363638330249],[121.34541362151582,14.668140838449888],[121.34090905528801,14.668140838113107],[121.34090905528801,14.66363637650718]]]}"
00000000000000000112,1231,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.66818180855745],[121.34541362151582,14.668181807402336],[121.34541362151582,14.672686346079631],[121.34090905528801,14.6726863536822],[121.34090905528801,14.66818180855745]]]}"
00000000000000000113,1232,0.17795907022398452,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.67272724681022],[121.34541362151582,14.67272723771865],[121.34541362151582,14.677231781033862],[121.34090905528801,14.677231796558946],[121.34090905528801,14.67272724681022]]]}"
00000000000000000114,1233,0.21133004223056107,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.677272769954099],[121.34541362151582,14.677272752937167],[121.34541362151582,14.681777221992602],[121.34090905528801,14.681777245426249],[121.34090905528801,14.677272769954099]]]}"
00000000000000000115,1234,0.28750107948716697,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.68181822029551],[121.34541362151582,14.681818195370044],[121.34541362151582,14.686322668849462],[121.34090905528801,14.686322700177708],[121.34090905528801,14.68181822029551]]]}"
00000000000000000116,1235,0.0338648643213826,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.686363676520221],[121.34541362151582,14.686363643700176],[121.34541362151579,14.690868121498047],[121.34090905528801,14.690868160706936],[121.34090905528801,14.686363676520221]]]}"
00000000000000000117,1236,0.3304546109984971,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.690909059718338],[121.34541362151582,14.69090909782118],[121.34541362151582,14.695413579831975],[121.34090905528801,14.695413626907559],[121.34090905528801,14.690909059718338]]]}"
00000000000000000118,1237,0.061470735896777554,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.695454527387676],[121.34541362151582,14.695454557626675],[121.34541362151579,14.69995904374489],[121.34090905528801,14.69995901986407],[121.34090905528801,14.695454527387676]]]}"
00000000000000000119,1238,6.320896965700677E-6,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.700000000621174],[121.34541362151582,14.700000023010293],[121.34541362151582,14.704504513130416],[121.34090905528801,14.704504497085551],[121.34090905528801,14.700000000621174]]]}"
0000000000000000011a,1239,0.20909775927419294,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.704545479312474],[121.34541362151582,14.704545415056545],[121.34541362151582,14.7090499878822],[121.34090905528801,14.709049979659326],[121.34090905528801,14.704545479312474]]]}"
0000000000000000011b,1240,0.2432064852034751,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.70909088454041],[121.34541362151582,14.709090891274492],[121.34541362151579,14.713595389079142],[121.34090905528801,14.713595388661453],[121.34090905528801,14.70909088454041]]]}"
0000000000000000011c,1241,0.10296590618999886,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.713636373825434],[121.34541362151582,14.713636372751491],[121.34541362151582,14.718140874241573],[121.34090905528801,14.718140881617984],[121.34090905528801,14.713636373825434]]]}"
0000000000000000011d,1242,0.11839197234020114,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.718181789428764],[121.34541362151579,14.71818178056361],[121.34541362151582,14.722686285630859],[121.34090905528801,14.722686300784552],[121.34090905528801,14.718181789428764]]]}"
0000000000000000011e,1243,0.3524165617120622,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.722727288882156],[121.34541362151582,14.72272727223688],[121.34541362151582,14.727231780778624],[121.34090905528801,14.727231803698524],[121.34090905528801,14.722727288882156]]]}"
0000000000000000011f,1244,0.08772193046846195,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.72727271443557],[121.34541362151579,14.727272690026979],[121.34541362151582,14.73177720193497],[121.34090905528801,14.731777232604246],[121.34090905528801,14.72727271443557]]]}"
00000000000000000120,1245,0.2561680178711448,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.731818223632054],[121.34541362151582,14.73181819147123],[121.34541362151582,14.736322706642806],[121.34090905528801,14.736322666218697],[121.34090905528801,14.731818223632054]]]}"
00000000000000000121,1246,0.06726540151436756,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.736363658710298],[121.34541362151582,14.736363618814057],[121.34541362151582,14.740868137140987],[121.34090905528801,14.740868183270074],[121.34090905528801,14.736363658710298]]]}"
00000000000000000122,1247,0.23762594651890195,"{""type"":""Polygon"",""coordinates"":[[[121.34090905528801,14.740909098390105],[121.34541362151582,14.740909050772396],[121.34541362151582,14.74541357214925],[121.34090905528801,14.74541362598588],[121.34090905528801,14.740909098390105]]]}"
00000000000000000123,1248,0.44765028951338187,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.654545440179874],[121.34995902402565,14.654545489016297],[121.34995902402565,14.659049926355358],[121.34545454593633,14.659049962815423],[121.34545454593633,14.654545440179874]]]}"
00000000000000000124,1249,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.65909092880004],[121.34995902402565,14.659090890847855],[121.34995902402565,14.663595411933336],[121.34545454593633,14.663595377609461],[121.34545454593633,14.65909092880004]]]}"
00000000000000000125,1250,0.19763696849938475,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.663636345071643],[121.34995902402565,14.663636377903446],[121.34995902402565,14.66814090385474],[121.34545454593633,14.66814087751368],[121.34545454593633,14.663636345071643]]]}"
00000000000000000126,1251,0.20351731764104694,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.66818184645259],[121.34995902402565,14.668181792518036],[121.34995902402565,14.672686323226753],[121.34545454593633,14.672686304851693],[121.34545454593633,14.66818184645259]]]}"
00000000000000000127,1252,0.07940359756958361,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.672727275266446],[121.34995902402565,14.672727292149476],[121.34995902402565,14.677231748723662],[121.34545454593633,14.677231738300643],[121.34545454593633,14.672727275266446]]]}"
00000000000000000128,1253,0.0,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.677272710190378],[121.34995902402565,14.6772727191214],[121.34995902402565,14.681777259031122],[121.34545454593633,14.68177725654904],[121.34545454593633,14.677272710190378]]]}"
00000000000000000129,1254,0.3451052328948601,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.681818151118],[121.34995902402565,14.681818152110962],[121.34995902402565,14.686322696461463],[121.34545454593633,14.686322701903507],[121.34545454593633,14.681818151118]]]}"
0000000000000000012a,1255,0.21295491501770664,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.686363597942904],[121.34995902402565,14.686363669806674],[121.34995902402565,14.690868139697514],[121.34545454593633,14.690868153049719],[121.34545454593633,14.686363597942904]]]}"
0000000000000000012b,1256,0.3452582838742913,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.690909129359309],[121.34995902402565,14.690909114515165],[121.34995902402565,14.695413588632885],[121.34545454593633,14.695413609881307],[121.34545454593633,14.690909129359309]]]}"
0000000000000000012c,1257,0.09070624997210254,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.69545450885902],[121.34995902402565,14.695454564922127],[121.34995902402565,14.699959043161213],[121.34545454593633,14.699959072291888],[121.34545454593633,14.69545450885902]]]}"
0000000000000000012d,1258,0.23560855985807452,"{""type"":""Polygon"",""coordinates"":[[[121.34545454593633,14.699999972737476],[121.34995902402565,14.700000020921182],[121.34995902402565,14.704504503176135],[121.34545454593633,14.704504540175112],[121.34545454593633,14.699999972737476]]]}"
